* DEMO HOTELS
* Data was loaded from the application "Sample Hotel Search" on the day 2013-05-25 from a
* resource: http://api.hotelsbase.org/search.php?longitude=14.421138&latitude=50.087533
*
* License (http://api.hotelsbase.org/documentation.php):
* Each page that uses hotelsbase data must link to hotelsbase.org, in any many you choose.
* Hotelsbase (http://www.hotelbase.org/) is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License.
* Creative Commons License

NAME;NOTE;CITY;STREET;PHONE;STARS;HOME_PAGE;PRICE;ACTIVE
Hotel Parkway Deluxe;a Hotel in New Delhi,Delhi,India.;-2;8591,Main Qutab Road,New Delhi,Delhi,India; +91 11 2353 1125;3.5;http://www.hotelparkway.in;30;true
Apra Inn New Delhi;a Inn in New Delhi,India.;-2;15A/61 W.E.A. Channa Market Karol Bagh;;3;http://hotelaprainn.com/;27;true
Hotel Snow White Dx;a Hotel in New Delhi,Delhi,India.;-2;2434 Raj Guru Road,New Delhi,Delhi,India; +91 98 11 205056;2.5;http://www.hotelsnowwhite.com;24;true
Bless Inn Hotel New Delhi;a Hotel in New Delhi,India.;-2;Raj Guru Road Chuna Mandi Pahar Ganj;+91-11-45081841;2;http://hotelgrandparkinn.com/;21;true
Hotel Delhi City Centre;a Hotel in New Delhi,India.;-2;8633-45 Arakashan Road Ram Nagar Paharganj; +91 11 4176 4563;2;http://www.hoteldelhicitycentre.com/;21;true
Hotel Delhi Heights;a Hotel in New Delhi,India.;-2;4/39 w.e.a Saraswati Marg Karol Bagh;;3;http://www.hotels-new-delhi.com/;28;true
Hotel Eliza Continental;a Hotel in New Delhi,India.;-2;6/15 W.E.A Karol Bagh Ajmal Khan Road;;2;http://www.elizacontinental.com/;21;true
Hotel Kelson New Delhi;a Hotel in New Delhi,India.;-2;2264-69 Raj Guru Road Chuna Mandi Pahar Ganj;;2;http://www.hotels-new-delhi.com/;21;true
Hotel Star View;a Hotel in New Delhi,India.;-2;5136/1 Main Bazar Paharganj;;3;http://www.starwoodhotels.com/lemeridien/property/overview/index.html?propertyID=1831;28;true
Hotel Welcome Palace New Delhi;a Hotel in New Delhi,India.;-2;5/5 Desh Bandhu Gupta Road Pahar Ganj (Near N.D. Rly. Station);011- 2362 6497;2;http://www.hotelwelcomepalace.net/;21;true
Jaypee Vasant Continental;a Hotel in New Delhi,India.;-2;Basant Lok Vasant Vihar;;5;http://www.jaypeehotels.com/vasant_continental/index.aspx;42;true
Karat 87 Inn;a Hotel in New Delhi,India.;-2;18/19 w.e.a Padam Singh Road;;3;http://karat87hotel.com/;28;true
Pawan Plaza Hotel New Delhi;a Hotel in New Delhi,India.;-2;7A/9 Channa Market W.E.A. Karol Bagh;;2;http://hotelpearlplaza.com/;21;true
Roxy Dx Hotel New Delhi;a Hotel in New Delhi,India.;-2;2267 Raj Guru Road Chuna Mandi Main Bazar Pahar Ganj;;2;http://hotelnewking.com/;21;true
Yuvraj Deluxe Hotel;a Hotel in New Delhi,India.;-2;38 Arakashan Road Ram Nagar;;2;http://www.yuvrajhotel.net/;21;true
Hotel Western Queen;a Hotel in New Delhi,Delhi,India.;-2;W.E.A, Channa Market,New Delhi,Delhi,India; +91 11 2582 2333;2.0;http://www.hotelwesternqueen.in;21;true
Hotel Topaz - New Delhi;a Hotel in New Delhi,India.;-2;9140 Multani Dhanda Pharganj;;2.5;http://www.hotelsofnewdelhi.com/;25;true
Hotel Cartel Palace New Delhi;a Hotel in New Delhi,India.;-2;8A/49 WEA Channa Market Karol Bagh;+91 11 49814981;4;http://www.luxury-delhi-hotels.com/hotel-taj-palace-delhi.php;36;true
Samrat Hotel;a Hotel in New Delhi,India.;-2;Kautilya Marg Chanakyapuri;+251-251130600;4;http://www.hotelsamrat.co.in/;36;true
Hotel Nice Palace;a Hotel in New Delhi,India.;-2;17A/13 WEA Opp Jassa Ram Hospital Karol Bagh; +91 11 4546 0000;3;http://www.oktatabyebye.com;29;true
Hotel City Centre;a Hotel in New Delhi,India.;-2;L-118 Street No. 15 Near Airport;(+420)  224 814 65;2;http://www.citycenter.com/;22;true
Hotel Garden View New Delhi;a Hotel in New Delhi,India.;-2;5/12 Saraswati Marg WEA Karol Bagh;9810212002;2;http://www.hotelgardenview.in/;22;true
Hotel Pal Palace New Delhi;a Hotel in New Delhi,India.;-2;16/67-68 Faiz Road Karol Bagh (Above S.B.B.J. Bank);;2;http://hotelbbpalace.com/;22;true
Hotel Sai International;a Hotel in New Delhi,India.;-2;7864 Arakashan Road; +91 11 2352 6565;2;http://www.budgethotelinnewdelhi.com;22;true
Hotel Star International;a Hotel in New Delhi,India.;-2;8172 Arakashan Road Paharganj;;2;http://hoteleurostar.in/;22;true
Hotel Sun International;a Hotel in New Delhi,India.;-2;7875/79 Arakashan Road;091 - 9810025353;2;http://hotelsuninternational.com/contactus.htm;22;true
Hotel Vishesh Continental;a Hotel in New Delhi,India.;-2;7-A/12 Channa Market Karol Bagh;91-11-25712759;2;http://metrocontinental.com/;22;true
Metro Continental Hotel;a Hotel in New Delhi,India.;-2;15A/5 W.E.A Opp.Ajaml khan road;91-11-25712759;2;http://metrocontinental.com/;22;true
Mystique Moments;a Bed and Breakfast in New Delhi,India.;-2;4203C Rani Bagh Near M2K Cinema Pitampura;;2;http://www.mystique21.com/;22;true
The Sunder;a Bed and Breakfast in New Delhi,India.;-2;9776/8 Multani Dhanda Sadar Thana Road Paharganj;+91-9811350492;2;http://www.thebackpacker.net/hotels/india/delhi/new-delhi/20334/;22;true
Uday Palace Hotel New Delhi;a Hotel in New Delhi,India.;-2;1344/2 Street Sangtarshan Pahar Gunj;;2;http://hotelbbpalace.com/;22;true
Hotel Classic New Delhi;a Hotel in New Delhi,India.;-2;17A 59 W.E.A. Ajmal Khan Road;;3;http://www.hotelclassic.in/;30;true
Hotel Unistar;a Hotel in New Delhi,India.;-2;3380 Christion Colony D. B Gupta Road Near Karol Bagh Police Station;110005 (;3;http://hotelunistar.com/;30;true
Smyle Inn;a Inn in New Delhi,India.;-2;916, Gali Chandi Wali, Main Bazaar, Paharganj, New Delhi - 110055 DELHI (INDIA);+91-11-23584076;1;http://www.smyleinn.com/;15;true
Paras International Hotel New Delhi;a Hotel in New Delhi,India.;-2;5 25 WEA Ajmal Khan Road Karol Bagh;;3;http://www.delhihotels.org.uk/;30;true
The Corporate Hotel New Delhi;a Hotel in New Delhi,India.;-2;Plot No.112 Road No.3 Mahipalpur Extn. NH - 8;110037 (;1;http://www.thecorporatehotel.com/;15;true
Hotel Elegant International;a Hotel in New Delhi,India.;-2;6/28 WEA Ajmal Khan Road Karol Bagh;91-11-2875-9130;1.5;http://www.hotelelegantdelhi.in/;19;true
Hotel Airport Inn New Delhi;a Hotel in New Delhi,India.;-2;A-7 Mahipalpur Extn. National Highway-8 Near Indira Gandhi International Airport;;2;http://www.newdelhihotels.com/;23;true
Hotel Mayank Residency;a Hotel in New Delhi,India.;-2;New Delhi;;2;http://www.omegaresidency.com/;23;true
Maurya Heritage Hotel New Delhi;a Hotel in New Delhi,India.;-2;7A/58 W.E.A. Channa Market Karol Bagh;;2;http://www.hotelmauryaheritage.co.in/;23;true
Sahib Hotel New Delhi;a Hotel in New Delhi,India.;-2;7779 Ram Nagar Arakarshan Road;+ 91 11 42500200;2;http://hotelmetdelhi.com/;23;true
Crest Inn Hotel New Delhi;a Hotel in New Delhi,India.;-2;4/27 WEA Saraswati Marg Karol Bagh;;3;http://crestinn.com/;31;true
Hotel Hari Piorko;a Hotel in New Delhi,India.;-2;4775 main Bazaar Near 6 Tooti Chowk; +91 11 2358 7888;3;http://www.hotelharipiorkodelhi.com;31;true
Hotel Vishal Heritage;a Hotel in New Delhi,India.;-2;5/11 W.E.A Karol Bagh;;3;http://www.hotelvishalheritagenewdelhi.com/ppc/;31;true
Pablas International Hotel New Delhi;a Hotel in New Delhi,India.;-2;12A/22 W.E.A. Saraswati Marg Karol Bagh;;3;http://hotelpablas.com/;31;true
The Grace Hotel New Delhi;a Hotel in New Delhi,India.;-2;59B a Block Near IGI Airport;;3;http://www.thegracehotel.in/index.html;31;true
The Raj Hotel;a Hotel in New Delhi,India.;-2;8495 Arakashan Road Arya Nagar Pahar Ganj;;3;http://www.therajnewdelhi.com/;31;true
Sarans Heritage;a Hotel in New Delhi,Delhi,India.;-2;18, Netaji Subhash Marg,New Delhi,Delhi,India; +91 11 2325 9392;4.0;http://www.saransheritage.com;39;true
Hotel Singh Palace;a Hotel in New Delhi,India.;-2;8A/30 W.E.A. Channa Market Metro Pillar No. 123;;5;http://www.singhpalace.com/;47;true
Centra Inn New Delhi;a Hotel in New Delhi,India.;-2;2503 Nalwa Street Chuna Mandi Behind Emperial Cinema Pahar Ganj;0091- 11-24113234;2;http://www.innatdelhi.com/;24;true
Hotel Ambica Deluxe New Delhi;a Hotel in New Delhi,India.;-2;7A/68 WEA Channa Market Karol Bagh;;2;http://www.new-delhi-hotels.com/marriot-welcomhotel.html;24;true
Hotel Chanchal Continental;a Hotel in New Delhi,India.;-2;8524 Arakashan Road Behind Shiela Cinema Pahar Ganj; +91 11 2368 1051;2;http://www.chanchal-hotels.com;24;true
Hotel Delhi Pride;a Hotel in New Delhi,India.;-2;12A/28 W.E.A Saraswati marg Karol Bagh;+91-11-45709999;3;http://hoteldelhipride.com/;32;true
Hotel Krishna Cottage;a Hotel in New Delhi,India.;-2;1750-51 Laxmi Narayan Chuna Mandi Pahar Ganj;;2;http://hotelkrishna.com/;24;true
Hotel Midtown;a Hotel in New Delhi,India.;-2;17 A-7 W.E.A;8-444553540000;3;http://www.hotelmidtownatlanta.com/;32;true
Hotel Pearl Plaza;a Hotel in New Delhi,India.;-2;2348 / 2350 Raj Guru Road; +91 11 2358 5544;2.5;http://hotelpearlplaza.com/;28;true
Hotel ShivDev International;a Hotel in New Delhi,India.;-2;8518/22 Arakashan Road; +91 11 2353 9394;2;http://hotelmeminternational.com/;24;true
Hotel Star Plaza;a Hotel in New Delhi,India.;-2;5158 Main Bazar Pahar Ganj Backside of Hotel Star View; +91 11 2358 1731;2;http://www.hotelstarplaza.co.in;24;true
Hotel Aman Inn;a Inn in New Delhi,India.;-2;7/3 Desh Bandhu Gupta Road Pahar Ganj;;3;http://www.amanresorts.com/amannewdelhi/home.aspx;33;true
Hotel Apra International;a Hotel in New Delhi,India.;-2;15A/57 Saraswati marg Karol Bagh;+91-11-9310078962;3;http://hotelmeminternational.com/;33;true
Hotel Kashvi International;a Hotel in New Delhi,India.;-2;Street No.6 8171 Arakashan Road;9810025353;3;http://www.hotelsaiinternational.in/;33;true
Hotel S & B East Inn;a Hotel in New Delhi,India.;-2;30/26 East Patel Nagar Near Hotel JP Sidhartha;;3;http://www.premierinn.com/;33;true
Centra Inn;a Hotel in New Delhi,Delhi,India.;-2;2503, Nalwa Street, Pahar Ganj (behind Imperial Cinema),New Delhi,Delhi,India; +91 11 4501 3582;3.0;http://www.innatdelhi.com/;33;true
Hotel Blessings;a Hotel in New Delhi,India.;-2;Basant Road Paharganj Near New Delhi Rly-Station;20011-12;2;http://www.blessingshotel.com/;25;true
Hotel Blue Sapphire New Delhi;a Hotel in New Delhi,India.;-2;3351-54 Christian Colony Bank Street Karol Bagh;0 98 71 90 88 50 (;2;http://www.hotelbluesapphire.com/;25;true
Legacy Home Stay Hotel New Delhi;a Hotel in New Delhi,India.;-2;8A/99 W.E.A Channa Market Karol Bagh;;2;http://www.incrediblehomes.in/;25;true
Grand Godwin Hotel;a Hotel in New Delhi,India.;-2;8502/42 Arakashan Road Ram Nagar Paharganj; +91 11 2354 6891;3;http://www.godwinhotels.com/;34;true
Livasa Inn New Delhi;a Hotel in New Delhi,India.;-2;7 A/38 W.E.A Channa Market Karol Bagh;;3;http://www.thestay-inn.com/;34;true
Hotel Ashiana;a Hotel in New Delhi,India.;-2;50 Ara Kashan Road Ram Nagar; +91 11 2362 7617;2;http://www.kukrejagrouphotels.com;26;true
Hotel Chanchal Deluxe;a Hotel in New Delhi,India.;-2;8575 Arakashan Road Behind Shiela Cinema Pahar Ganj;+91-9910609111;2;http://www.chanchal-hotels.com/delhi-accommodation.html;26;true
Hotel Noratan Palace;a Hotel in New Delhi,India.;-2;A-27 N.H.8 Road No -1 Mahipalpur Near Airport;+91-11-23582825;2;http://hotelstarpalacedelhi.com/;26;true
Delhi Heart Dx Hotel;a Hotel in New Delhi,India.;-2;3738 Opposite Shiela Cinema New Delhi Station;;3;http://www.delhihotels.org.uk/;35;true
Hotel Apra Deluxe;a Hotel in New Delhi,India.;-2;12A/35 W.E.A Saraswati Marg;;3;http://hotelaprainn.com/;35;true
Beijing Jade International Youth Hostel;a Hotel in Beijing,China.;-1;5 Zhidebeixiang Beiheyan Street Beijing;;3;http://www.jadeinternationalyouthhostel.com/;10;true
Peony Hotel Beijing;a Hotel in Beijing,China.;-1;No.31 Huayuan Road(E) Haidian District;;3;http://www.cheapbeijinghotels.net/hotels.aspx;12;true
Henghui Hotel;a Hotel in Beijing,China.;-1;No.2 Guanganmen Outer South Street Xicheng District;;2;http://en.henghuidg.cn/;12;true
Jun An Hotel;a Hotel in Beijing,China.;-1;No. 134 Fahuasi Street Chongwen District;+353 (0)74 93 6890;4;http://hotels.lonelyplanet.com/china/beijing-r1973684/;21;true
Xinghaiqi Holiday Hotel;a Hotel in Beijing,China.;-1;No.89-3 Dianmen East Street Dongcheng District;;4;http://www.holidayhotelbeijing.com/;21;true
Atravis Express Hotel (Beijing Dongsi);a Hotel in Beijing,China.;-1;No.25 Yueya Alley Liutiao Dongsi Dongcheng District;;3;http://www.cheapbeijinghotels.net/hotels.aspx;19;true
Golden Inn Xizhimen Beijing;a Hotel in Beijing,China.;-1;58 Wenhuiyuan Road Haidian District;;3;http://www.cheapbeijinghotels.net/hotels.aspx;19;true
Homekey Hotel;a Hotel in Beijing,China.;-1;No.15 Yuer Hutong Dongcheng District;;3;http://www.homekeyhotel.com/;19;true
Piao Home Inn Beijing Qianmen;a Hotel in Beijing,China.;-1;No.17 Hanjia Hutong;010-65265757;2;http://piaohome.com/;15;true
Yi Fa Hotel;a Hotel in Beijing,China.;-1;56 Waixie Road;;3;http://www.fab-hotels.com/allHostels.html;20;true
Purple Courtyard;a Hotel in Beijing,China.;-1;No.24 ShajingHutong NanLuoGuXiang Dongcheng district;;4.5;http://www.purplehippoartstudio.com/;28;true
Babylon Fashion Hotel;a Hotel in Beijing,China.;-1;No.3 Tonghui Temple Haidian Middle Street South Exit Haidian District;;4;http://www.dreaming-of-hotelbabylon.jp/;26;true
Beijing Hutong Culture Inn;a Hostel in Beijing,China.;-1;17 Beixiawazi Hutong Bei Luoguxiang Dongcheng District;800-2682918 (;3;http://www.mybeijingchina.com/beijing-attractions/beijing-hutong/hutong-culture.htm;21;true
Heping Street Hotel Beijing;a Hotel in Beijing,China.;-1;Building 4 Hepingli 13 Chaoyang District;;3;http://www.goldenpalacesilverstreethotel.cn/;21;true
Qinglian Furun Hotel Beijing Qianmen;a Hotel in Beijing,China.;-1;No.104 Yangmeizhu Xiejie Xuanwu District;;3;http://www.beijing-hotel.cn/Dongcheng-hotels/Beijing-Qinglian-Furun-hotel-Dongsi-Branch.html;21;true
Botai Hotel;a Hotel in Beijing,China.;-1;No 140 Jiaodaokou South Street Dongcheng District;(010)64079911;3;http://www.botaihotelbeijing.cn/;22;true
Golden Inn (Beijing Jingsong);a Hotel in Beijing,China.;-1;No.9 Ertiao Guanghe Nanli Chaoyang District;;2;http://www.cheapbeijinghotels.net/hotels.aspx;17;true
Saga International Youth Hostel Beijing;a Hostel in Beijing,China.;-1;No.9 Shijia Hutong Chaoyang Men Nei Nan Xiao Jie Dongcheng District;(+86) 133-8140-073;2;http://www.bikebeijing.com/hostel/Saga_International.htm;17;true
Beijing Tang House Fuxue Hutong;a Hotel in Beijing,China.;-1;A1 of Fuxue Hutong North of Dongsibei Street Back Lakes (Hou Hai);;3;http://meetingbeijing.com/;23;true
Super 8 (Beijing Chang Ping Xi Guan);a Hotel in Beijing,China.;-1;26 XiHuan Road;1-800-454-3213 (1;3;http://www.super8.com/hotels/china/beijing/super-8-hotel-beijing-chang-ping-xi-guan/hotel-overview;23;true
Super 8 Hotel Beijing You An Men;a Hotel in Beijing,China.;-1;6 You An Men Wai Street;1-800-454-3213 (1;3;http://www.super8.com/hotels/china/beijing/super-8-hotel-beijing-you-an-men/hotel-overview;23;true
Tang Yue Hotel;a Hotel in Beijing,China.;-1;No 54 Donghuamen Street Dongcheng District;(010)65252502;3;http://www.tangyuehotelbeijing.cn/;23;true
Yun Gang Business Hotel Beijing;a Hotel in Beijing,China.;-1;68 Hua Yan Bei Li Yayun Cun;+44 208 144 02 15;4;http://www.beijinghotelchina.net/near-Beijing-Convention-Center-147968/;29;true
Hutong Inn Beijing;a Inn in Beijing,China.;-1;No 17 Zhangwang Hutong Jiu Gulou Street Dongcheng District;+86 13260108267;3;http://beijinghutonginnhotel.com/;24;true
Ju Le Yuan Hotel Beijing;a Hotel in Beijing,China.;-1;2 Xiaoshiqiao Hutong Jiugulou Street Xicheng District;0086-10-69181904;3;http://www.beijinghotelchina.com/haoyuan/hotel.html;24;true
Piao Home Inn (Beijing Wangfujing);a Motel in Beijing,China.;-1;No 43 DonganMen Street;86-10-57305888;2.5;http://piaohomeinnhotel.com/;21;true
Super 8 Hotel Jin Bao Jie Beijing;a Hotel in Beijing,China.;-1;No.26 Shijia Hutong Dong Dan Bei Dajie;1-800-454-3213 (1;2;http://www.super8.com/hotels/china/beijing/super-8-hotel-beijing-jin-bao-jie/hotel-overview;18;true
Tang Fu Hotel;a Hotel in Beijing,China.;-1;1A Fuxue Hutong Dongsi North Avenue;;3;http://foodsifu.com/puchong-yong-tau-fu/;24;true
Changfeng Hotel (South Sanhuan);a Hotel in Beijing,China.;-1;6 Songzhuang Road;;4;http://www.southtravels.com/asia/china/hiltonbeijing/index.html;31;true
Jialong Sunny Hotel Beijing;a Hotel in Beijing,China.;-1;No.75 Chaonei Avenue Dongcheng District;;4;http://www.jialongsunny.com/;31;true
Saint Angel Hotel;a Hotel in Beijing,China.;-1;#10 4 Lane Xiangjun Beili Hujialou Chaoyang District;;4;http://www.angelfire.lycos.com/;31;true
Beijing Tianhai Huijin Hotel;a Hotel in Beijing,China.;-1;2 Linhong Road Muxiyuan Fengtai District;;3;http://www.btmbeijing.com/contents/en/btm/2010-04/knowyourbeijing/dashilaxijie;25;true
Hong Sheng Hotel Beijing;a Hotel in Beijing,China.;-1;36 Jiaoda East Road Haidian District;100027      20;3;http://beijing-hotel.cn/;25;true
Jinjiang Inn Beijing Fangzhuang;a Motel in Beijing,China.;-1;No.210 Guanjiakeng Road Chengshou Temple Fengtai District;801-1200;3;http://www.jinjianghotels.com/portal/en/index.asp;25;true
Furun Hotel (Beijing Dongsi);a Hotel in Beijing,China.;-1;No. 113 Jia Beixiaojie Chaoyang Men Nei;;3;http://www.beijing-hotel.cn/Dongcheng-hotels/Beijing-Qinglian-Furun-hotel-Dongsi-Branch.html;26;true
Hong Fu Gong Hotel;a Hotel in Beijing,China.;-1;Lvjiaying Food Street South Bridge Shibalidian Chaoyang District;;3;http://hongkongreal.com/;26;true
Shiji Huangshan Hotel Beijing;a Hotel in Beijing,China.;-1;No.5 Renshou Road Xuanwu District;(86) 10 67160201;3;http://www.tour-beijing.com/huangshan_dining/;26;true
Beijing Boxin Hotel;a Hotel in Beijing,China.;-1;39 Xihua Street;;2.5;http://en.beijing2008.cn/;23;true
Beijing South Garden Youth Hotel;a Hostel in Beijing,China.;-1;No 35 D Nancaiyuan Street Xuanwu District;;2;http://www.cheapbeijinghotels.net/hotels.aspx;20;true
Fuyuan Hotel Beijing;a Hotel in Beijing,China.;-1;95 Longfusi Street Dongcheng District;;2;http://www.beijinghotelchina.com/dongsi-fuyuan/index.htm;20;true
Piao Home Inn Beijing Xi Ke Zhan;a Hotel in Beijing,China.;-1;Building 48 No. 1 Hong Ju South Street;;2;http://online.takemetoasia.com/Beijing-hotels/Oriental-Bay-International.html;20;true
Shindom Inn (Beijing Dazhalan);a Hotel in Beijing,China.;-1;No.57 Cherry Street Xicheng District;;2;http://www.cheapbeijinghotels.net/hotels.aspx;20;true
Beijing Perfect Inn;a Hotel in Beijing,China.;-1;No.281 Gulou Dong Dajie Dongcheng District;4480830-1;3;http://beijingperfectinn.com/;27;true
Nobletimes Hotel Beijing;a Hotel in Beijing,China.;-1;40 Liulijing Road Chongwen District;(86) 10 67160201;3;http://www.tour-beijing.com/hotel/list.php;27;true
Super 8 Beijing Qianmen Yongan Road;a Hotel in Beijing,China.;-1;No.106 Yongan Road Xicheng District;0086-10-69181904;3;http://www.beijinghotelchina.com/qianmen/index.htm;27;true
Beijing Friendship Hotel;a Hotel in Beijing,China.;-1;1 Zhongguancun South Street;;4;http://www.beijinghotelchina.com/friendship/hotel.html;34;true
Beijing Chun Hao Hotel;a Hotel in Beijing,China.;-1;No.17 Daboge Hutong Wangfujing Street Dongcheng District;;2;http://www.cheapbeijinghotels.net/hotels.aspx;21;true
Eastern Airline Star Hotel Beijing;a Hotel in Beijing,China.;-1;152-1A Gulou East Street Dongcheng District;600 - 1000;3;http://www.hoteltravelbeijing.com/beijinghotelinfo4389.php;28;true
Jiaxing Express Hotel Beijing;a Hotel in Beijing,China.;-1;Kuche Town Yaowahuqiao East East Fourth Ring Chaoyang District;86-10-83157777;3;http://www.hiexpress.com/hotels/us/en/hd/china/beijing-hotels;28;true
JinJiang Inn Changchun Street Beijing;a Hotel in Beijing,China.;-1;No. 7 Changchun St. Xili Xuanwu District;;3;http://www.jinjianghotels.com/portal/en/ji_ji_ho_ca_4.asp;28;true
Joyful City Hotel;a Hotel in Beijing,China.;-1;Building F1 Beijing South Railway Station Fengtai District;;3;http://www.nagacityhotels.com/;28;true
Linge Business Hotel;a Hotel in Beijing,China.;-1;308 Zhoujiazhuang Shibalidianxiang Chaoyang District;11398210;2;http://www.thehindubusinessline.com/;21;true
My House Hotel;a Hotel in Beijing,China.;-1;No. 7 Zizhuyuan South Road Haidian District;800-2682918 (;3;http://www.mybeijingchina.com/;28;true
Super 8 Beijing Dong Si;a Hotel in Beijing,China.;-1;137 Dongsi Wutiao Dongcheng District;1-800-454-3213 (1;3;http://www.super8.com/hotels/china/beijing/super-8-beijing-dong-si/hotel-overview;28;true
GreenTree Inn Yonghe Palace Beijing;a Hotel in Beijing,China.;-1;No 46 Fangjia Alley Dongcheng District;100027      20;3;http://beijing-hotel.cn/;29;true
Junan Business Downtown Hotel Beijing;a Hotel in Beijing,China.;-1;143 Fahuasi Street Chongwen District;;3;http://www.beijingservice.com/hotels/downtwonhotel.htm;29;true
Wangfujing Dawan Hotel;a Hotel in Beijing,China.;-1;2 Ganyu Hutong Dongdan North Street;1-800-445-8667;3;http://hiltonbeijingwangfujing.com/;29;true
Youyou Star Express Hotel;a Hotel in Beijing,China.;-1;Jia No.2 Panjiayuan Chaoyang District;0800 911 617;3;http://www.hiexpress.com/hotels/gb/en/reservation;29;true
Zhong An Hotel Beijing;a Hotel in Beijing,China.;-1;6 Kuijiachang Hutong East Beijing Train Station Avenue Dongcheng District;;3;http://www.chiangdao.com/hotels4/asiahotels/chinahotels/beijinghotels/zhongyipengaohotel.htm;29;true
Hotel Orion Long Zhao Shu Beijing;a Hotel in Beijing,China.;-1;312 Longzhaoshu xiaohongmen Road;;4;http://www.orion-international.net/orion-Apartmentsen-128/145.html;37;true
Master Inn Olympic Hotel Beijing;a Hotel in Beijing,China.;-1;38 Xueyuan Road;(86) 10 85235522;4;http://www.comfortinn.com/hotel-beijing-china-CP004;37;true
Fu Run Hotel Beijing;a Hotel in Beijing,China.;-1;No 116 1 Guanganmen Nei Street Xuanwu District;86-10-51209588;2.5;http://www.beijinghotelchina.com/wancheng-huafu/beijing-hotel.html;26;true
Piao Home Inn (Beijing Dongsi);a Hotel in Beijing,China.;-1;No.114-1 Dongsiqi Tiao;;2.5;http://www.cheapbeijinghotels.net/hotels.aspx;26;true
Citytel Inn;a Hotel in Beijing,China.;-1;C D Block Nanheyan Street Dongcheng District;(010)85116665;3;http://www.citytelinnhotelbeijing.cn/;30;true
Jiaolou Business Hotel Beijing;a Hotel in Beijing,China.;-1;33 Wusidajie Dongcheng District;90599823;3;http://www.beijinghotelschina.net/Forbidden_City/forbiddencityhot.html;30;true
Zhaolong Hotel Beijing;a Hotel in Beijing,China.;-1;2 Workers Stadium North Road Chaoyang District;;3;http://www.zhaolonghotel.com.cn/indexen.asp;30;true
King Parkview Hotel;a Hotel in Beijing,China.;-1;No. 55 Shatan Hou Jie Dongcheng District;86-10-58757888;4;http://www.kingparkview.com/;38;true
Escargotel Beijing;a Hotel in Beijing,China.;-1;No.10 Zhangzizhong Road.Dongcheng District;;2;http://www.beijinghoteldesk.com/hotel/428021-chinese-culture-holiday-hotel-beijing.en.html;23;true
Zhouyang Hotel Weigongcun Beijing;a Hotel in Beijing,China.;-1;18-5 South Avenue Zhongguancun Haidian District;(86) 10 67160201;2;http://www.tour-beijing.com/free_maps/;23;true
Motel 168 Beijing An Zhen Qiao Inn;a Motel in Beijing,China.;-1;No.22 An Ding Road Dong Cheng District;;2.5;http://beijing.china.mymotels.com/;27;true
Motel 168 Beijing Zhong Guang Chun Inn;a Motel in Beijing,China.;-1;No.106 East Zhong Guan Cun Road;;2.5;http://beijing.china.mymotels.com/;27;true
Beijing Shengyuan Xiangjiang Hotel;a Hotel in Beijing,China.;-1;5 Qingnianhu Beili Andingmenwai Street;;3;http://www.beijingchinahotels.net/;31;true
Beijing Wangfujing Donghua Hotel;a Hotel in Beijing,China.;-1;Dengshikou West Street 32 Wangfujing Dongcheng;;3;http://www.beijingservice.com/hotels/hotelinwangfujingstreet.htm;31;true
Green Tree Inn Lama Temple;a Hotel in Beijing,China.;-1;46 Fangjia Hutong;86-10-64044499;3;http://beijinglamatemple.com/lama-temple/;31;true
Hanting Hotel (Beijing Dongzhimen);a Hotel in Beijing,China.;-1;Dongzhimen Waixie Street Dongcheng District;100027      20;3;http://beijing-hotel.cn/;31;true
Jinjiang Inn (Beijing Guangqumen);a Hotel in Beijing,China.;-1;No. 1 East Section Donghuashi Beili Chongwen District;010-6655-0000;3;http://www.jinjianghotels.com/portal/en/index.asp;31;true
Jinshi Business Hotel;a Hotel in Beijing,China.;-1;32 Mengjiaqiao Sanluju Fengtai District;0086-29-83133666;3;http://jinshiinternationalhotel.com/;31;true
Red Cross Business Hotel;a Hotel in Beijing,China.;-1;53 Ganmian Hutong North Dongdan Road;0844 871 11 11;3;http://www.redcross.org.uk/About-us/Jobs;31;true
Super 8 Hotel Beijing Nanzhan;a Hotel in Beijing,China.;-1;8 Building 28 Majiapu West Road Fengtai District;1-800-454-3213 (1;3;http://www.super8.com/hotels/china/beijing/search-results;31;true
Taihang Star Business Hotel;a Hotel in Beijing,China.;-1;Lizeyayuan Fengtai District;;3;http://www.fivestaralliance.com/luxury-hotels/656/asia/china/beijing;31;true
Tiananmen View Hotel;a Hotel in Beijing,China.;-1;No. 33 Qianmen Dazhalan Xijie Xuanwu District;86-10-63095718;3;http://tiananmensquarebeijing.com/?p=83;31;true
Xin Tian Di Hotel;a Hotel in Beijing,China.;-1;Wangfujing Street 218-3 Dongcheng District;021-5878-0101;3;http://meiguoxing.com/blog/tag/xin-tian-di/;31;true
Ao Xiang Ge Hotel;a Hotel in Beijing,China.;-1;No. yi 26 Zhanlanguan Road Xicheng Area;(010)68313399;2;http://www.aoxianggehotel.com/;24;true
Jade Hotel Beijing;a Hotel in Beijing,China.;-1;2 Zhide North alleyway Bei Heyan Avenue;0086-10-69181904;2;http://www.beijinghotelchina.com/jadepalace/hotel.html;24;true
